"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
719206607,"Pelagia noctiluca","(Forsskål, 1775)","2005-06-26 12:00:00",3.8280000000000003,39.8127,"COB - IEO","BALAR","26287","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,359,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"63.82",,,,,,,,,,"Animalia",,,,,,,,"359","359","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:26287",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
719206846,"Pelagia noctiluca","(Forsskål, 1775)","2006-06-22 12:00:00",3.1257,39.2989,"COB - IEO","BALAR","32891","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,39,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"38.35",,,,,,,,,,"Animalia",,,,,,,,"39","39","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:32891",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
719207094,"Pelagia noctiluca","(Forsskål, 1775)","2004-05-11 12:00:00",4.0861,39.8567,"COB - IEO","BALAR","17317","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,62,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"31.31",,,,,,,,,,"Animalia",,,,,,,,"62","62","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:17317",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
719207176,"Pelagia noctiluca","(Forsskål, 1775)","2005-06-17 12:00:00",2.3539,39.6154,"COB - IEO","BALAR","25057","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,68,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"56.06",,,,,,,,,,"Animalia",,,,,,,,"68","68","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:25057",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
719207272,"Pelagia noctiluca","(Forsskål, 1775)","2004-05-11 12:00:00",3.8827,39.885,"COB - IEO","BALAR","17393","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,75,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"87.13",,,,,,,,,,"Animalia",,,,,,,,"75","75","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:17393",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
719207452,"Pelagia noctiluca","(Forsskål, 1775)","2004-05-16 12:00:00",3.8097,40.2192,"COB - IEO","BALAR","17919","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,399,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"44.59",,,,,,,,,,"Animalia",,,,,,,,"399","399","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:17919",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
719207503,"Pelagia noctiluca","(Forsskål, 1775)","2005-06-29 12:00:00",3.5255,40.1003,"COB - IEO","BALAR","26632","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,664,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"93.32",,,,,,,,,,"Animalia",,,,,,,,"664","664","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:26632",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
719207702,"Pelagia noctiluca","(Forsskål, 1775)","2005-06-24 12:00:00",3.2597,39.3081,"COB - IEO","BALAR","26012","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,91,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"99.95",,,,,,,,,,"Animalia",,,,,,,,"91","91","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:26012",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
719207723,"Pelagia noctiluca","(Forsskål, 1775)","2004-04-21 12:00:00",2.2416,39.4442,"COB - IEO","BALAR","15389","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,105,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"64.9",,,,,,,,,,"Animalia",,,,,,,,"105","105","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:15389",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
719208317,"Pelagia noctiluca","(Forsskål, 1775)","2005-06-28 12:00:00",3.5008,40.0122,"COB - IEO","BALAR","26458","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,151,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"94.51",,,,,,,,,,"Animalia",,,,,,,,"151","151","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:26458",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
719208366,"Pelagia noctiluca","(Forsskål, 1775)","2004-05-09 12:00:00",4.4371,39.7944,"COB - IEO","BALAR","16969","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,128,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"73.86",,,,,,,,,,"Animalia",,,,,,,,"128","128","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:16969",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
719208383,"Pelagia noctiluca","(Forsskål, 1775)","2005-06-17 12:00:00",2.5042,39.4299,"COB - IEO","BALAR","24930","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,73,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"94.64",,,,,,,,,,"Animalia",,,,,,,,"73","73","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:24930",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
719208462,"Pelagia noctiluca","(Forsskål, 1775)","2004-04-27 12:00:00",2.6414,39.2381,"COB - IEO","BALAR","16211","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,148,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"65.59",,,,,,,,,,"Animalia",,,,,,,,"148","148","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:16211",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
719208517,"Pelagia noctiluca","(Forsskål, 1775)","2006-06-21 12:00:00",3.1497,39.2415,"COB - IEO","BALAR","32797","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,95,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"121.73",,,,,,,,,,"Animalia",,,,,,,,"95","95","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:32797",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
719208630,"Pelagia noctiluca","(Forsskål, 1775)","2005-06-23 12:00:00",2.8895,39.2593,"COB - IEO","BALAR","25870","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,84,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"111.62",,,,,,,,,,"Animalia",,,,,,,,"84","84","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:25870",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
719208737,"Pelagia noctiluca","(Forsskål, 1775)","2006-06-09 12:00:00",2.3392,39.7585,"COB - IEO","BALAR","31092","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,357,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"101.77",,,,,,,,,,"Animalia",,,,,,,,"357","357","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:31092",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
719208746,"Pelagia noctiluca","(Forsskål, 1775)","2005-06-26 12:00:00",3.8632,39.775,"COB - IEO","BALAR","26320","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,654,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"122.28",,,,,,,,,,"Animalia",,,,,,,,"654","654","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:26320",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2005"
719208814,"Pelagia noctiluca","(Forsskål, 1775)","2004-04-24 12:00:00",2.4361,39.8177,"COB - IEO","BALAR","16005","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,652,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"68.52",,,,,,,,,,"Animalia",,,,,,,,"652","652","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:16005",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
719209000,"Pelagia noctiluca","(Forsskål, 1775)","2004-05-14 12:00:00",3.4817,39.9495,"COB - IEO","BALAR","17707","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,138,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"65.83",,,,,,,,,,"Animalia",,,,,,,,"138","138","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:17707",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2004"
719209212,"Pelagia noctiluca","(Forsskål, 1775)","2006-06-08 12:00:00",2.362,39.2968,"COB - IEO","BALAR","30898","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,416,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"96.03",,,,,,,,,,"Animalia",,,,,,,,"416","416","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:30898",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
719209320,"Pelagia noctiluca","(Forsskål, 1775)","2006-06-15 12:00:00",3.4712,40.0772,"COB - IEO","BALAR","31795","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,423,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"134.31",,,,,,,,,,"Animalia",,,,,,,,"423","423","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:31795",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
719209366,"Pelagia noctiluca","(Forsskål, 1775)","2006-06-10 12:00:00",2.222,39.778,"COB - IEO","BALAR","31160","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3002",,733,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"134.38",,,,,,,,,,"Animalia",,,,,,,,"733","733","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:BALAR:31160",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2534,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2006"
